StockCode,Description,TotalQuantitySold,TotalRevenue,NumberOfOrders,AvgQuantityPerOrder,RevenueShare,CumulativeRevenueShare,ABC_Category,DemandLevel,ReorderRecommendation,CappedAvgQuantityPerOrder,EstimatedReorderQty
82607C,GLASS BONBON JAR. SUPERFINES,90,112.5,21,4.285714285714286,6.579571251062484e-06,0.9973092479591587,C,Low Demand,Low Priority / Avoid Overstock,4.285714285714286,2
84462,3 PINK HEN+CHICKS IN BASKET,99,112.35,13,7.615384615384615,6.5707984893944e-06,0.9973158187576481,C,Low Demand,Low Priority / Avoid Overstock,7.615384615384615,4
44236,PINK/PURPLE CIRCLE CURTAIN,64,112.32000000000001,12,5.333333333333333,6.5690439370607845e-06,0.9973223878015851,C,Low Demand,Low Priority / Avoid Overstock,5.333333333333333,3
90214K,"LETTER ""K"" BLING KEY RING",109,112.25,45,2.422222222222222,6.564949981615678e-06,0.9973289527515667,C,Low Demand,Low Priority / Avoid Overstock,2.422222222222222,1
20896,VINTAGE NOTEBOOK PINK FLOWER,38,112.10000000000001,13,2.923076923076923,6.556177219947596e-06,0.9973355089287866,C,Low Demand,Low Priority / Avoid Overstock,2.923076923076923,1
71510,SQUARE METAL CANDLEHOLDER BASE,177,112.05,17,10.411764705882353,6.553252966058234e-06,0.9973420621817527,C,Low Demand,Low Priority / Avoid Overstock,10.411764705882353,5
17014A,ORIGAMI VANILLA INCENSE CONES,247,111.81,9,27.444444444444443,6.5392165473893006e-06,0.9973486013983001,C,Medium Demand,Normal Stocking,27.444444444444443,33
21412,VINTAGE GOLD TINSEL REEL,233,111.3,42,5.5476190476190474,6.5093891577178175e-06,0.9973551107874578,C,Medium Demand,Normal Stocking,5.5476190476190474,7
84288B,SET/2 BLUE  NOODLE BASKETS,57,111.14999999999999,21,2.7142857142857144,6.500616396049733e-06,0.9973616114038538,C,Low Demand,Low Priority / Avoid Overstock,2.7142857142857144,1
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,111.14999999999999,3,19.0,6.500616396049733e-06,0.9973681120202499,C,Low Demand,Low Priority / Avoid Overstock,19.0,10
84493,BLUE/PINK NEST STRIPE BOX,1142,111.12,5,228.4,6.4988618437161176e-06,0.9973746108820936,C,Medium Demand,Normal Stocking,41.04028856825748,49
90170,DAISY HAIR BAND,67,110.55000000000001,10,6.7,6.465525349377402e-06,0.9973810764074429,C,Low Demand,Low Priority / Avoid Overstock,6.7,3
20693,FLORAL DINOSAUR GREEN,26,110.5,12,2.1666666666666665,6.46260109548804e-06,0.9973875390085384,C,Low Demand,Low Priority / Avoid Overstock,2.1666666666666665,1
90024D,NEW BAROQUE B'FLY NECKLACE PINK,13,110.5,11,1.1818181818181819,6.46260109548804e-06,0.9973940016096339,C,Low Demand,Low Priority / Avoid Overstock,1.1818181818181819,1
21004,ROSE DU SUD CHILDRENS APRON,26,110.5,15,1.7333333333333334,6.46260109548804e-06,0.9974004642107294,C,Low Demand,Low Priority / Avoid Overstock,1.7333333333333334,1
78026,SEAGRASS S/3 SQU LAUNDRY BOX,11,110.0,1,11.0,6.433358556594429e-06,0.9974068975692859,C,Low Demand,Low Priority / Avoid Overstock,11.0,6
23496,PANTRY KITCHEN THERMOMETER ,88,110.0,22,4.0,6.433358556594429e-06,0.9974133309278425,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
84886,BLUE METAL WALL SHELF,11,109.44999999999999,8,1.375,6.401191763811456e-06,0.9974197321196062,C,Low Demand,Low Priority / Avoid Overstock,1.375,1
23578,SNACK TRAY RED GINGHAM,56,109.2,11,5.090909090909091,6.386570494364651e-06,0.9974261186901006,C,Low Demand,Low Priority / Avoid Overstock,5.090909090909091,3
22868,"NUMBER TILE COTTAGE GARDEN, 0 ",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974325052605949,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974388918310892,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974452784015836,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22871,"NUMBER TILE COTTAGE GARDEN, 3 ",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974516649720779,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974580515425723,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.9974644381130666,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,109.19999999999999,2,28.0,6.38657049436465e-06,0.997470824683561,C,Low Demand,Low Priority / Avoid Overstock,28.0,14
72134,COLUMBIAN  CUBE CANDLE ,320,109.16,20,16.0,6.384231091253162e-06,0.9974772089146522,C,Medium Demand,Normal Stocking,16.0,19
90129D,AMBER GLASS TASSLE BAG CHARM,37,109.15000000000002,12,3.0833333333333335,6.3836462404752916e-06,0.9974835925608927,C,Low Demand,Low Priority / Avoid Overstock,3.0833333333333335,2
90129E,PURPLE GLASS TASSLE BAG CHARM,37,109.15,10,3.7,6.383646240475291e-06,0.9974899762071332,C,Low Demand,Low Priority / Avoid Overstock,3.7,2
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,22,108.9,7,3.142857142857143,6.3690249710284844e-06,0.9974963452321042,C,Low Demand,Low Priority / Avoid Overstock,3.142857142857143,2
90158,ST TROPEZ NECKLACE,22,108.9,11,2.0,6.3690249710284844e-06,0.9975027142570752,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
90173,PAIR BUTTERFLY HAIR CLIPS,29,108.75,7,4.142857142857143,6.360252209360401e-06,0.9975090745092845,C,Low Demand,Low Priority / Avoid Overstock,4.142857142857143,2
90199B,5 STRAND GLASS NECKLACE AMETHYST,17,107.94999999999999,12,1.4166666666666667,6.313464147130623e-06,0.9975153879734316,C,Low Demand,Low Priority / Avoid Overstock,1.4166666666666667,1
90214L,"LETTER ""L"" BLING KEY RING",114,107.94,29,3.9310344827586206,6.3128792963527515e-06,0.997521700852728,C,Low Demand,Low Priority / Avoid Overstock,3.9310344827586206,2
23041,PAPER LANTERN 6 POINT SNOW STAR,26,107.9,6,4.333333333333333,6.310539893241263e-06,0.9975280113926212,C,Low Demand,Low Priority / Avoid Overstock,4.333333333333333,2
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,86,107.5,23,3.739130434782609,6.287145862126374e-06,0.9975342985384833,C,Low Demand,Low Priority / Avoid Overstock,3.739130434782609,2
22868,NUMBER TILE COTTAGE GARDEN 0 ,55,107.25,12,4.583333333333333,6.272524592679568e-06,0.997540571063076,C,Low Demand,Low Priority / Avoid Overstock,4.583333333333333,2
23455,SMALL PARLOUR FRAME,42,106.98000000000002,2,21.0,6.2567336216770195e-06,0.9975468277966977,C,Low Demand,Low Priority / Avoid Overstock,21.0,10
48103,DOORMAT KISS MY.......,22,106.58,2,11.0,6.233339590562129e-06,0.9975530611362883,C,Low Demand,Low Priority / Avoid Overstock,11.0,6
71495B,CD WALL TIDY RED FLOWERS,288,106.56,12,24.0,6.232169889006385e-06,0.9975592933061773,C,Medium Demand,Normal Stocking,24.0,29
22135,MINI LADLE LOVE HEART PINK,242,106.56,45,5.377777777777778,6.232169889006385e-06,0.9975655254760664,C,Medium Demand,Normal Stocking,5.377777777777778,6
22881,NUMBER TILE VINTAGE FONT 2,81,106.39,14,5.785714285714286,6.222227425782557e-06,0.9975717477034921,C,Low Demand,Low Priority / Avoid Overstock,5.785714285714286,3
23477,WOODLAND LARGE BLUE FELT HEART,85,106.25,8,10.625,6.214039514892346e-06,0.997577961743007,C,Low Demand,Low Priority / Avoid Overstock,10.625,5
90194,SILVER LARIAT BLACK STONE EARRINGS,25,106.25,14,1.7857142857142858,6.214039514892346e-06,0.9975841757825218,C,Low Demand,Low Priority / Avoid Overstock,1.7857142857142858,1
22445,PENCIL CASE GINGHAM FOREST,36,106.20000000000002,4,9.0,6.211115261002986e-06,0.9975903868977828,C,Low Demand,Low Priority / Avoid Overstock,9.0,4
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,36,106.20000000000002,13,2.769230769230769,6.211115261002986e-06,0.9975965980130438,C,Low Demand,Low Priority / Avoid Overstock,2.769230769230769,1
90108,BLUE BLOSSOM HAIR CLIP,101,106.05,13,7.769230769230769,6.202342499334902e-06,0.9976028003555432,C,Low Demand,Low Priority / Avoid Overstock,7.769230769230769,4
22875,NUMBER TILE COTTAGE GARDEN 7,54,105.3,16,3.375,6.158478690994485e-06,0.9976089588342342,C,Low Demand,Low Priority / Avoid Overstock,3.375,2
22433,WATERING CAN PINK BUNNY,54,105.3,5,10.8,6.158478690994485e-06,0.9976151173129252,C,Low Demand,Low Priority / Avoid Overstock,10.8,5
17090D,VANILLA INCENSE 40 CONES IN TIN,88,105.2,28,3.142857142857143,6.152630183215763e-06,0.9976212699431084,C,Low Demand,Low Priority / Avoid Overstock,3.142857142857143,2
79144B,PAINTED LIGHTBULB STAR+ MOON,259,105.17999999999999,40,6.475,6.151460481660018e-06,0.9976274214035901,C,Medium Demand,Normal Stocking,6.475,8
16169D,WRAP WINTER FOREST,250,105.0,9,27.77777777777778,6.140933167658319e-06,0.9976335623367577,C,Medium Demand,Normal Stocking,27.77777777777778,33
23574,PACKING CHARGE,14,105.0,14,1.0,6.140933167658319e-06,0.9976397032699253,C,Low Demand,Low Priority / Avoid Overstock,1.0,0
84199,GLOW IN DARK DOLPHINS,511,104.79,62,8.241935483870968,6.128651301323002e-06,0.9976458319212267,C,Medium Demand,Normal Stocking,8.241935483870968,10
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,123,104.55,19,6.473684210526316,6.114614882654068e-06,0.9976519465361093,C,Low Demand,Low Priority / Avoid Overstock,6.473684210526316,3
23151,ZINC SWEETHEART SOAP DISH,59,104.41,19,3.1052631578947367,6.106426971763857e-06,0.9976580529630811,C,Low Demand,Low Priority / Avoid Overstock,3.1052631578947367,2
21118,SHOPPING BAG DOORSTOP,69,104.25,7,9.857142857142858,6.097069359317902e-06,0.9976641500324404,C,Low Demand,Low Priority / Avoid Overstock,9.857142857142858,5
20698,LITTLE PINK MONSTER SOFT TOY,43,104.25,18,2.388888888888889,6.097069359317902e-06,0.9976702471017996,C,Low Demand,Low Priority / Avoid Overstock,2.388888888888889,1
90049,IVORY GOLD METAL BAG CHARM,19,104.07,5,3.8,6.086542045316202e-06,0.997676333643845,C,Low Demand,Low Priority / Avoid Overstock,3.8,2
90206C,CRYSTAL DIAMANTE STAR BROOCH,21,103.95,11,1.9090909090909092,6.079523835981735e-06,0.997682413167681,C,Low Demand,Low Priority / Avoid Overstock,1.9090909090909092,1
84705B,FAIRY CAKES PHOTO FRAME,83,103.75,2,41.5,6.067826820424291e-06,0.9976884809945015,C,Low Demand,Low Priority / Avoid Overstock,41.04028856825748,21
10138,ASSORTED COLOUR JUMBO PEN,247,103.74,16,15.4375,6.0672419696464185e-06,0.9976945482364711,C,Medium Demand,Normal Stocking,15.4375,19
35607A,PINK FLUFFY CHRISTMAS DECORATION,545,103.55,28,19.464285714285715,6.056129804866846e-06,0.997700604366276,C,Medium Demand,Normal Stocking,19.464285714285715,23
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",13,103.35000000000001,4,3.25,6.044432789309403e-06,0.9977066487990652,C,Low Demand,Low Priority / Avoid Overstock,3.25,2
84679,CLASSICAL ROSE TABLE LAMP,14,103.3,4,3.5,6.041508535420041e-06,0.9977126903076007,C,Low Demand,Low Priority / Avoid Overstock,3.5,2
85185F,LION SOCK PUPPET,35,103.25000000000001,17,2.0588235294117645,6.038584281530681e-06,0.9977187288918822,C,Low Demand,Low Priority / Avoid Overstock,2.0588235294117645,1
84247H,PACK/12 DECOUPAGE CARD,35,103.25000000000001,14,2.5,6.038584281530681e-06,0.9977247674761637,C,Low Demand,Low Priority / Avoid Overstock,2.5,1
90129F,RED GLASS TASSLE BAG CHARM,35,103.25000000000001,14,2.5,6.038584281530681e-06,0.9977308060604452,C,Low Demand,Low Priority / Avoid Overstock,2.5,1
90129A,PINK GLASS TASSLE BAG CHARM ,35,103.25,15,2.3333333333333335,6.03858428153068e-06,0.9977368446447267,C,Low Demand,Low Priority / Avoid Overstock,2.3333333333333335,1
72133,COLUMBIAN CANDLE RECTANGLE,99,102.87,27,3.6666666666666665,6.0163599519715356e-06,0.9977428610046787,C,Low Demand,Low Priority / Avoid Overstock,3.6666666666666665,2
35096B,RED VICTORIAN FABRIC HEART BOX,288,102.63,21,13.714285714285714,6.0023235333026015e-06,0.997748863328212,C,Medium Demand,Normal Stocking,13.714285714285714,16
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22,102.3,10,2.2,5.983023457632818e-06,0.9977548463516697,C,Low Demand,Low Priority / Avoid Overstock,2.2,1
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,12,102.0,7,1.7142857142857142,5.965477934296652e-06,0.997760811829604,C,Low Demand,Low Priority / Avoid Overstock,1.7142857142857142,1
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,77,101.75,8,9.625,5.950856664849846e-06,0.9977667626862688,C,Low Demand,Low Priority / Avoid Overstock,9.625,5
84873A,FUNKY FLOWER PICNIC BAG FOR 4,6,101.69999999999999,5,1.2,5.947932410960485e-06,0.9977727106186798,C,Low Demand,Low Priority / Avoid Overstock,1.2,1
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",238,101.6,20,11.9,5.942083903181763e-06,0.9977786527025829,C,Medium Demand,Normal Stocking,11.9,14
90040C,MURANO STYLE GLASS BRACELET GOLD,29,101.5,10,2.9,5.936235395403041e-06,0.9977845889379783,C,Low Demand,Low Priority / Avoid Overstock,2.9,1
22876,NUMBER TILE COTTAGE GARDEN 8,52,101.39999999999999,11,4.7272727272727275,5.930386887624319e-06,0.997790519324866,C,Low Demand,Low Priority / Avoid Overstock,4.7272727272727275,2
35910A,MULTICOLOUR EASTER RABBIT ,52,101.39999999999999,12,4.333333333333333,5.930386887624319e-06,0.9977964497117536,C,Low Demand,Low Priority / Avoid Overstock,4.333333333333333,2
22871,NUMBER TILE COTTAGE GARDEN 3 ,52,101.39999999999999,10,5.2,5.930386887624319e-06,0.9978023800986413,C,Low Demand,Low Priority / Avoid Overstock,5.2,3
16248B,BLUE HOLE PUNCH,81,101.25,12,6.75,5.9216141259562355e-06,0.9978083017127672,C,Low Demand,Low Priority / Avoid Overstock,6.75,3
84921,CREAM AND PINK FLOWERS PONY ,27,101.25,14,1.9285714285714286,5.9216141259562355e-06,0.9978142233268932,C,Low Demand,Low Priority / Avoid Overstock,1.9285714285714286,1
90060F,FIRE POLISHED GLASS NECKL GREEN,17,101.15,7,2.4285714285714284,5.915765618177513e-06,0.9978201390925113,C,Low Demand,Low Priority / Avoid Overstock,2.4285714285714284,1
21089,SET/6 GREEN SPRING PAPER CUPS,316,100.98,36,8.777777777777779,5.905823154953686e-06,0.9978260449156663,C,Medium Demand,Normal Stocking,8.777777777777779,11
84549,CROCHET WHITE RABBIT KEYRING ,64,100.8,9,7.111111111111111,5.895295840951986e-06,0.9978319402115072,C,Low Demand,Low Priority / Avoid Overstock,7.111111111111111,4
85050,FRENCH ENAMEL SOAP DISH WITH LID,48,100.8,1,48.0,5.895295840951986e-06,0.9978378355073482,C,Low Demand,Low Priority / Avoid Overstock,41.04028856825748,21
72821,CUPID SCENTED CANDLE IN GLASS,61,100.65,14,4.357142857142857,5.8865230792839024e-06,0.9978437220304275,C,Low Demand,Low Priority / Avoid Overstock,4.357142857142857,2
22883,NUMBER TILE VINTAGE FONT 4,78,100.53999999999999,11,7.090909090909091,5.880089720727307e-06,0.9978496021201482,C,Low Demand,Low Priority / Avoid Overstock,7.090909090909091,4
22884,NUMBER TILE VINTAGE FONT 5,78,100.53999999999999,18,4.333333333333333,5.880089720727307e-06,0.9978554822098689,C,Low Demand,Low Priority / Avoid Overstock,4.333333333333333,2
75172,PAINTED SEA SHELL METAL WINDCHIME,97,100.31,11,8.818181818181818,5.866638152836247e-06,0.9978613488480217,C,Low Demand,Low Priority / Avoid Overstock,8.818181818181818,4
90190B,GOLD/AMBER DROP EARRINGS W LEAF,34,100.30000000000001,6,5.666666666666667,5.866053302058376e-06,0.9978672149013238,C,Low Demand,Low Priority / Avoid Overstock,5.666666666666667,3
72753C,S/3 FLWR FAIRY ROSE CANDLES,42,99.9,5,8.4,5.842659270943486e-06,0.9978730575605947,C,Low Demand,Low Priority / Avoid Overstock,8.4,4
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,99.0,5,12.0,5.790022700934986e-06,0.9978788475832957,C,Low Demand,Low Priority / Avoid Overstock,12.0,6
23466,TUSCAN VILLA DOVECOTE,12,99.0,4,3.0,5.790022700934986e-06,0.9978846376059967,C,Low Demand,Low Priority / Avoid Overstock,3.0,2
23465,TUSCAN VILLA FEEDING STATION,12,99.0,7,1.7142857142857142,5.790022700934986e-06,0.9978904276286976,C,Low Demand,Low Priority / Avoid Overstock,1.7142857142857142,1
22736,"RIBBON REEL, MAKING SNOWMEN ",60,99.0,5,12.0,5.790022700934986e-06,0.9978962176513986,C,Low Demand,Low Priority / Avoid Overstock,12.0,6
84575A,PINK DOG CANNISTER,24,98.8,13,1.8461538461538463,5.778325685377541e-06,0.997901995977084,C,Low Demand,Low Priority / Avoid Overstock,1.8461538461538463,1
16161G,WRAP BAD HAIR DAY,975,97.5,33,29.545454545454547,5.702295084254153e-06,0.9979076982721682,C,Medium Demand,Normal Stocking,29.545454545454547,35
22873,NUMBER TILE COTTAGE GARDEN 5,50,97.5,15,3.3333333333333335,5.702295084254153e-06,0.9979134005672524,C,Low Demand,Low Priority / Avoid Overstock,3.3333333333333335,2
20957,PORCELAIN HANGING BELL SMALL,67,97.15,12,5.583333333333333,5.6818253070286254e-06,0.9979190823925594,C,Low Demand,Low Priority / Avoid Overstock,5.583333333333333,3
22812,PACK 3 BOXES CHRISTMAS PANETTONE,39,95.67,12,3.25,5.595267391903536e-06,0.9979246776599513,C,Low Demand,Low Priority / Avoid Overstock,3.25,2
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,95.39999999999999,5,13.6,5.579476420900986e-06,0.9979302571363722,C,Low Demand,Low Priority / Avoid Overstock,13.6,7
17084J,LOVE POTION MASALA INCENSE,454,95.34,19,23.894736842105264,5.575967316233753e-06,0.9979358331036884,C,Medium Demand,Normal Stocking,23.894736842105264,29
90199D,5 STRAND GLASS NECKLACE AMBER,15,95.25,9,1.6666666666666667,5.570703659232903e-06,0.9979414038073476,C,Low Demand,Low Priority / Avoid Overstock,1.6666666666666667,1
90199A,5 STRAND GLASS NECKLACE BLACK,15,95.25,9,1.6666666666666667,5.570703659232903e-06,0.9979469745110069,C,Low Demand,Low Priority / Avoid Overstock,1.6666666666666667,1
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,16,95.2,8,2.0,5.567779405343542e-06,0.9979525422904122,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
48103,DOOR MAT KISS MY.......,13,95.15,8,1.625,5.564855151454181e-06,0.9979581071455637,C,Low Demand,Low Priority / Avoid Overstock,1.625,1
84967A,PINK KASHMIRI OCCASIONAL TABLE,2,94.95,2,1.0,5.553158135896737e-06,0.9979636603036995,C,Low Demand,Low Priority / Avoid Overstock,1.0,0
72606A,BROWN ANTIQUE CUBE CANDLE,226,94.92,18,12.555555555555555,5.55140358356312e-06,0.9979692117072831,C,Medium Demand,Normal Stocking,12.555555555555555,15
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,88,94.8,6,14.666666666666666,5.544385374228653e-06,0.9979747560926574,C,Low Demand,Low Priority / Avoid Overstock,14.666666666666666,7
90214E,"LETTER ""E"" BLING KEY RING",95,94.75,33,2.878787878787879,5.541461120339292e-06,0.9979802975537777,C,Low Demand,Low Priority / Avoid Overstock,2.878787878787879,1
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,56,94.7,5,11.2,5.538536866449931e-06,0.9979858360906442,C,Low Demand,Low Priority / Avoid Overstock,11.2,6
20861,GOLD COSMETIC BAG PINK STAR,45,94.5,15,3.0,5.526839850892487e-06,0.9979913629304951,C,Low Demand,Low Priority / Avoid Overstock,3.0,2
21241,GREEN POLKADOT CUP,111,94.35,10,11.1,5.518067089224403e-06,0.9979968809975843,C,Low Demand,Low Priority / Avoid Overstock,11.1,6
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,94.05000000000001,8,2.375,5.500521565888237e-06,0.9980023815191502,C,Low Demand,Low Priority / Avoid Overstock,2.375,1
23402,HOME SWEEET HOME 3 PEG HANGER ,25,93.75,4,6.25,5.48297604255207e-06,0.9980078644951927,C,Low Demand,Low Priority / Avoid Overstock,6.25,3
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,25,93.75,10,2.5,5.48297604255207e-06,0.9980133474712353,C,Low Demand,Low Priority / Avoid Overstock,2.5,1
90002C,FLOWER BURST SILVER RING MIDN'T BLU,25,93.75,11,2.272727272727273,5.48297604255207e-06,0.9980188304472778,C,Low Demand,Low Priority / Avoid Overstock,2.272727272727273,1
47593A,CAROUSEL DESIGN BABY BIB,75,93.75,14,5.357142857142857,5.48297604255207e-06,0.9980243134233203,C,Low Demand,Low Priority / Avoid Overstock,5.357142857142857,3
22432,WATERING CAN GREEN DINOSAUR,48,93.6,6,8.0,5.4742032808839865e-06,0.9980297876266012,C,Low Demand,Low Priority / Avoid Overstock,8.0,4
17084A,TRANQUILITY MASALA INCENSE,442,92.82,18,24.555555555555557,5.428584920209953e-06,0.9980352162115215,C,Medium Demand,Normal Stocking,24.555555555555557,29
35610A,PINK CHRISTMAS FLOCK DROPLET ,138,92.82,8,17.25,5.428584920209953e-06,0.9980406447964417,C,Low Demand,Low Priority / Avoid Overstock,17.25,9
22886,NUMBER TILE VINTAGE FONT 7,74,92.74,13,5.6923076923076925,5.423906113986975e-06,0.9980460687025557,C,Low Demand,Low Priority / Avoid Overstock,5.6923076923076925,3
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,244,92.72,20,12.2,5.422736412431231e-06,0.9980514914389682,C,Medium Demand,Normal Stocking,12.2,15
47592B,SCOTTIES DESIGN CHILD'S OVERALL,44,92.4,17,2.588235294117647,5.4040211875393204e-06,0.9980568954601557,C,Low Demand,Low Priority / Avoid Overstock,2.588235294117647,1
84867A,PINK BABY GIRLS PHOTO ALBUM,15,92.25,3,5.0,5.395248425871237e-06,0.9980622907085817,C,Low Demand,Low Priority / Avoid Overstock,5.0,2
21343,GOLD JEWELERY BOX,20,92.0,3,6.666666666666667,5.380627156424432e-06,0.998067671335738,C,Low Demand,Low Priority / Avoid Overstock,6.666666666666667,3
20697,LITTLE GREEN MONSTER SOFT TOY,38,91.49999999999999,19,2.0,5.351384617530819e-06,0.9980730227203556,C,Low Demand,Low Priority / Avoid Overstock,2.0,1
90177D,DROP DIAMANTE EARRINGS PURPLE,31,91.45000000000002,10,3.1,5.348460363641461e-06,0.9980783711807192,C,Low Demand,Low Priority / Avoid Overstock,3.1,2
20664,TROPICAL HOLIDAY PURSE ,31,91.45000000000002,16,1.9375,5.348460363641461e-06,0.9980837196410828,C,Low Demand,Low Priority / Avoid Overstock,1.9375,1
23075,DOUBLE CERAMIC PARLOUR HOOK,22,91.30000000000001,5,4.4,5.3396876019733765e-06,0.9980890593286847,C,Low Demand,Low Priority / Avoid Overstock,4.4,2
90040D,MURANO STYLE GLASS BRACELET PINK,26,91.0,10,2.6,5.322142078637209e-06,0.9980943814707633,C,Low Demand,Low Priority / Avoid Overstock,2.6,1
22880,NUMBER TILE VINTAGE FONT 1,73,90.78999999999999,13,5.615384615384615,5.3098602123018926e-06,0.9980996913309756,C,Low Demand,Low Priority / Avoid Overstock,5.615384615384615,3
22878,"NUMBER TILE COTTAGE GARDEN, No",43,90.3,3,14.333333333333334,5.281202524186154e-06,0.9981049725334998,C,Low Demand,Low Priority / Avoid Overstock,14.333333333333334,7
90163A,PINK ROSEBUD & PEARL NECKLACE,12,90.0,5,2.4,5.263657000849987e-06,0.9981102361905007,C,Low Demand,Low Priority / Avoid Overstock,2.4,1
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,24,90.0,9,2.6666666666666665,5.263657000849987e-06,0.9981154998475015,C,Low Demand,Low Priority / Avoid Overstock,2.6666666666666665,1
90150,BLUE SHELL+SILVER NECKLACE,12,90.0,7,1.7142857142857142,5.263657000849987e-06,0.9981207635045023,C,Low Demand,Low Priority / Avoid Overstock,1.7142857142857142,1
90214J,"LETTER ""J"" BLING KEY RING",81,89.73,30,2.7,5.2478660298474375e-06,0.9981260113705321,C,Low Demand,Low Priority / Avoid Overstock,2.7,1
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,89.46000000000001,2,106.5,5.232075058844888e-06,0.998131243445591,C,Medium Demand,Normal Stocking,41.04028856825748,49
90023,FILIGREE DIAMANTE EARRINGS,21,89.25,11,1.9090909090909092,5.21979319250957e-06,0.9981364632387835,C,Low Demand,Low Priority / Avoid Overstock,1.9090909090909092,1
84437A,S/6 PINK EASTER DECS IN BOX,105,89.25,17,6.176470588235294,5.21979319250957e-06,0.9981416830319759,C,Low Demand,Low Priority / Avoid Overstock,6.176470588235294,3
79191D,RETRO PLASTIC DAISY TRAY,105,89.25,31,3.3870967741935485,5.21979319250957e-06,0.9981469028251684,C,Low Demand,Low Priority / Avoid Overstock,3.3870967741935485,2
90042C,FRESHWATER PEARL BRACELET IVORY,35,89.25,8,4.375,5.21979319250957e-06,0.9981521226183608,C,Low Demand,Low Priority / Avoid Overstock,4.375,2
84765,SILVER ROCOCO CANDELABRA,7,89.25,4,1.75,5.21979319250957e-06,0.9981573424115533,C,Low Demand,Low Priority / Avoid Overstock,1.75,1
90156,RESIN BRACELET W PASTEL BEADS,18,89.10000000000001,7,2.5714285714285716,5.211020430841488e-06,0.9981625534319841,C,Low Demand,Low Priority / Avoid Overstock,2.5714285714285716,1
90133,TEAL/FUSCHIA COL BEAD NECKLACE,18,89.1,7,2.5714285714285716,5.211020430841487e-06,0.998167764452415,C,Low Demand,Low Priority / Avoid Overstock,2.5714285714285716,1
84388,WISE MAN STAR SHAPE EGG PAN,70,89.03999999999999,22,3.1818181818181817,5.207511326174254e-06,0.9981729719637411,C,Low Demand,Low Priority / Avoid Overstock,3.1818181818181817,2
20660,VIP LUGGAGE TAG ,71,88.75,26,2.730769230769231,5.190550653615959e-06,0.9981781625143947,C,Low Demand,Low Priority / Avoid Overstock,2.730769230769231,1
21337,SILVER WASHBAG,30,88.50000000000001,9,3.3333333333333335,5.175929384169155e-06,0.9981833384437789,C,Low Demand,Low Priority / Avoid Overstock,3.3333333333333335,2
84984D,ORIENTAL RED C/COVER ,20,88.2,5,4.0,5.158383860832987e-06,0.9981884968276398,C,Low Demand,Low Priority / Avoid Overstock,4.0,2
35638A,PINK AND BLACK STRING CURTAIN,39,88.04999999999998,6,6.5,5.149611099164903e-06,0.998193646438739,C,Low Demand,Low Priority / Avoid Overstock,6.5,3
84721,MANHATTAN CANVAS ART PICTURE,20,87.8,2,10.0,5.134989829718099e-06,0.9981987814285687,C,Low Demand,Low Priority / Avoid Overstock,10.0,5
90214M,"LETTER ""M"" BLING KEY RING",79,87.23,29,2.7241379310344827,5.101653335379382e-06,0.998203883081904,C,Low Demand,Low Priority / Avoid Overstock,2.7241379310344827,1
